*HASH_VALUE	title_id	name	women_name
-	Advanced_Heavy_Gunman	Продвинутый тяжелый стрелок	Продвинутый тяжелый стрелок
-	Bludgeoner	Боец с дубиной	Боец с дубиной
-	Skewerer	Дырокол	Дырокол
-	Slasher	Потрошитель	Потрошитель
-	Smasher	Крушитель	Крушитель
-	Impaler	Пронзатель	Пронзатель
-	Cleaver	Рубака	Рубака
-	Bowman	Лучник	Лучник
-	Heavy_Bowman	Тяжелый лучник	Тяжелый лучник
-	Pistoleer	Стрелок из пистолета	Стрелок из пистолета
-	Heavy_Artilleryman	Тяжелый артиллерист	Тяжелый артиллерист
-	Crossbowman	Арбалетчик	Арбалетчик
-	Artilleryman	Артиллерист	Артиллерист
-	Rifleman	Стрелок из винтовки	Стрелок из винтовки
-	Maceman	Сокрушитель	Сокрушитель
-	Brute	Громила	Громила
-	Knifeman	Кинжальщик	Кинжальщик
-	Spearman	Копейщик	Копейщик
-	Axeman	Жнец	Жнец
-	Swordsman	Дуэлист	Дуэлист
-	Heavy_Maceman	Крушитель	Крушитель
-	Pikeman	Пикейщик	Пикейщик
-	Heavy_Axeman	Палач	Палач
-	Heavy_Swordsman	Живодер	Живодер
-	Master_Bowman	Мастер лучник	Мастер лучник
-	Master_Heavy_Bowman	Мастер тяжелый лучник	Мастер тяжелый лучник
-	Master_Pistoleer	Благородный стрелок	Благородный стрелок
-	Master_Heavy_Artilleryman	Мастер тяжелый артиллерист	Мастер тяжелый артиллерист
-	Master_Crossbowman	Мастер арбалетчик	Мастер арбалетчик
-	Master_Artilleryman	Бомбардир	Бомбардир
-	Master_Rifleman	Элитный снайпер	Элитный снайпер
-	Master_Maceman	Дробящий головы	Дробящий головы
-	Master_Brute	Повелитель древка	Повелитель древка
-	Master_Knifeman	Виртуоз клинка	Виртуоз клинка
-	Master_Spearman	Благородный копейщик	Благородный копейщик
-	Master_Axeman	Алый жнец	Алый жнец
-	Master_Swordsman	Виртуоз меча	Виртуоз меча
-	Master_Heavy_Maceman	Разрушитель	Разрушитель
-	Master_Pikeman	Благородный пикейщик	Благородный пикейщик
-	Master_Heavy_Axeman	Алый палач	Алый палач
-	Master_Heavy_Swordsman	Владыка лезвия	Владычица лезвия
-	Master_Hand_To_Hand_Fighter	Джаггернаут	Джаггернаут
-	Hand_To_Hand_Fighter	Забияка	Забияка
-	Close_Fighter	Боец в партере	Боец в партере
-	Advanced_Close_Fighter	Драчун	Драчун
-	Defensive_Magician	Маг защиты	Маг защиты
-	Offensive_Magician	Боевой маг	Боевой маг
-	Elementalist_Apprentice	Подмастерье стихий	Подмастерье стихий
-	Mentalist	Псионик	Псионик
-	Enchanter	Искусник	Искусница
-	Summoner	Заклинатель	Заклинательница
-	Master_Of_Illusion	Мастер иллюзий	Мастер иллюзий
-	Mind_Lord	Владыка разума	Владыка разума
-	Healer	Целитель	Целительница
-	Shaman	Шаман	Шаман
-	Priest	Жрец	Жрица
-	Master_Of_Life	Владыка жизни	Владыка жизни
-	Celestial_Guardian	Небесный страж	Небесный страж
-	Black_Mage	Черный маг 	Черный маг 
-	Affliction_Bringer	Приносящий беду	Приносящая беду
-	Master_Of_Torment	Маг страданий	Маг страданий
-	Avatar_Of_Sorrow	Лик Печали	Лик Печали
-	Destroyer	Уничтожитель	Уничтожитель
-	Warlock	Чародей	Чародей
-	Archmage	Архимаг	Архимаг
-	Master_Of_Pain	Владыка боли	Владыка боли
-	Avatar_Of_Destruction	Лик Разрушения	Лик Разрушения
-	Elementalist	Маг стихий	Маг стихий
-	Alchemist	Алхимик	Алхимик
-	Biomancer	Биомаг	Биомаг
-	Master_Of_Energies	Владыка энергии	Владыка энергии
-	Chosen_Of_Atys	Избранный Атиса	Избранная Атиса
-	Title00079	Странник	Странница
-	FBT	Старейшина Атиса	Старейшина Атиса
-	SGM	Старший гейм-мастер	Старший гейм-мастер
-	GM	Гейм-мастер	Гейм-мастер
-	VG	Гид ветеран	Гид ветеран
-	SG	Старший проводник	Старший проводник
-	G	Проводник	Проводник
-	Armorer_Apprentice	Подмастерье кузнеца	Подмастерье кузнеца
-	Jeweler_Apprentice	Подмастерье ювелира	Подмастерье ювелира
-	Melee_Weapon_Smith_Apprentice	Подмастерье оружейника	Подмастерье оружейника
-	Range_Weapon_Smith_Apprentice	Подмастерье стрелкового оружейника	Подмастерье стрелкового оружейника
-	Heavy_Armorer	Кузнец: тяжелый доспех	Кузнец: тяжелый доспех
-	Light_Armorer	Кузнец: легкий доспех	Кузнец: легкий доспех
-	Medium_Armorer	Кузнец: средний доспех	Кузнец: средний доспех
-	Shield_Smith	Кузнец: щиты	Кузнец: щиты
-	Jeweler	Ювелир	Ювелир
-	Melee_Weapon_Smith	Оружейник	Оружейник
-	Melee_Heavy_Weapon_Smith	Оружейник: тяжелое оружие	Оружейник: тяжелое оружие
-	Melee_Light_Weapon_Smith	Оружейник: легкое оружие	Оружейник: легкое оружие
-	Range_Weapon_Smith	Оружейник: стрелковое оружие	Оружейник: стрелковое оружие
-	Range_Heavy_Weapon_Smith	Оружейник: тяжелое стрелковое оружие	Оружейник: тяжелое стрелковое оружие
-	Advanced_Heavy_Armorer	Продвинутый кузнец: тяжелый доспех	Продвинутый кузнец: тяжелый доспех
-	Advanced_Light_Armorer	Продвинутый кузнец: легкий доспех	Продвинутый кузнец: легкий доспех
-	Advanced_Medium_Armorer	Продвинутый кузнец: средний доспех	Продвинутый кузнец: средний доспех
-	Advanced_Shield_Smith	Продвинутый кузнец: щиты	Продвинутый кузнец: щиты
-	Advanced_Jeweler	Продвинутый ювелир	Продвинутый ювелир
-	Advanced_Melee_Weapon_Smith	Продвинутый оружейник	Продвинутый оружейник
-	Advanced_Melee_Heavy_Weapon_Smith	Продвинутый оружейник: тяжелое оружие	Продвинутый оружейник: тяжелое оружие
-	Advanced_Melee_Light_Weapon_Smith	Продвинутый оружейник: легкое оружие	Продвинутый оружейник: легкое оружие
-	Advanced_Range_Weapon_Smith	Продвинутый оружейник: стрелковое оружие	Продвинутый оружейник: стрелковое оружие
-	Advanced_Range_Heavy_Weapon_Smith	Продвинутый оружейник: тяжелое стрелковое оружие	Продвинутый оружейник: тяжелое стрелковое оружие
-	Expert_Heavy_Armorer	Опытный кузнец: тяжелый доспех	Опытный кузнец: тяжелый доспех
-	Expert_Light_Armorer	Опытный кузнец: легкий доспех	Опытный кузнец: легкий доспех
-	Expert_Medium_Armorer	Опытный кузнец: средний доспех	Опытный кузнец: средний доспех
-	Expert_Shield_Smith	Опытный кузнец: щиты	Опытный кузнец: щиты
-	Expert_Jeweler	Опытный ювелир	Опытный ювелир
-	Expert_Melee_Weapon_Smith	Опытный оружейник	Опытный оружейник
-	Expert_Melee_Heavy_Weapon_Smith	Опытный оружейник: тяжелое оружие	Опытный оружейник: тяжелое оружие
-	Expert_Melee_Light_Weapon_Smith	Опытный оружейник: легкое оружие	Опытный оружейник: легкое оружие
-	Expert_Range_Weapon_Smith	Опытный оружейник: стрелковое оружие	Опытный оружейник: стрелковое оружие
-	Expert_Range_Heavy_Weapon_Smith	Опытный оружейник: тяжелое стрелковое оружие	Опытный оружейник: тяжелое стрелковое оружие
-	Heavy_Armorer_Master	Мастер-кузнец: тяжелый доспех	Мастер-кузнец: тяжелый доспех
-	Light_Armorer_Master	Мастер-кузнец: легкий доспех	Мастер-кузнец: легкий доспех
-	Medium_Armorer_Master	Мастер-кузнец: средний доспех	Мастер-кузнец: средний доспех
-	Shield_Smith_Master	Мастер-кузнец: щиты	Мастер-кузнец: щиты
-	Jeweler_Master	Мастер-ювелир	Мастер-ювелир
-	Melee_Weapon_Smith_Master	Мастер-оружейник	Мастер-оружейник
-	Melee_Heavy_Weapon_Smith_Master	Мастер-оружейник: тяжелое оружие	Мастер-оружейник: тяжелое оружие
-	Melee_Light_Weapon_Smith_Master	Мастер  оружейник: легкое оружие	Мастер  оружейник: легкое оружие
-	Range_Weapon_Smith_Master	Мастер  оружейник: стрелковое оружие	Мастер  оружейник: стрелковое оружие
-	Range_Heavy_Weapon_Smith_Master	Мастер  оружейник: тяжелое стрелковое оружие	Мастер  оружейник: тяжелое стрелковое оружие
-	Forager_Apprentice	Подмастерье-добытчик	Подмастерье-добытчик
-	Forager	Добытчик	Добытчик
-	Desert_Forager	Добытчик пустыни	Добытчик пустыни
-	Forest_Forager	Добытчик лесов	Добытчик лесов
-	Jungle_Forager	Добытчик джунглей	Добытчик джунглей
-	Lacustre_Forager	Добытчик озер	Добытчик озер
-	Prime_Roots_Forager	Добытчик Изначальных Корней	Добытчик Изначальных Корней
-	Advanced_Desert_Forager	Продвинутый добытчик пустыни	Продвинутый добытчик пустыни
-	Advanced_Forest_Forager	Продвинутый добытчик лесов	Продвинутый добытчик лесов
-	Advanced_Jungle_Forager	Продвинутый добытчик джунглей	Продвинутый добытчик джунглей
-	Advanced_Lacustre_Forager	Продвинутый добытчик озер	Продвинутый добытчик озер
-	Advanced_Prime_Roots_Forager	Продвинутый добытчик Изначальных Корней	Продвинутый добытчик Изначальных Корней
-	Expert_Desert_Forager	Опытный добытчик пустыни	Опытный добытчик пустыни
-	Expert_Forest_Forager	Опытный добытчик лесов	Опытный добытчик лесов
-	Expert_Jungle_Forager	Опытный добытчик джунглей	Опытный добытчик джунглей
-	Expert_Lacustre_Forager	Опытный добытчик озер	Опытный добытчик озер
-	Expert_Prime_Roots_Forager	Опытный добытчик Изначальных Корней	Опытный добытчик Изначальных Корней
-	Master_Desert_Forager	Мастер-добытчик пустыни	Мастер-добытчик пустыни
-	Master_Forest_Forager	Мастер-добытчик лесов	Мастер-добытчик лесов
-	Master_Jungle_Forager	Мастер-добытчик джунглей	Мастер-добытчик джунглей
-	Master_Lacustre_Forager	Мастер-добытчик озер	Мастер-добытчик озер
-	Master_Prime_Roots_Forager	Мастер-добытчик Изначальных Корней	Мастер-добытчик Изначальных Корней
-	gn_green_seed_comrade	Предводитель регулярной стражи	
-	gn_kitin_gatherers-magician_guard	Мастер стражник	
-	gn_kitin_gatheres_wander_guards	Мастер стражник	
-	gn_matis_defender	Защитник матисов	
-	gn_recoverers_guard_6	Мастер стражник	
-	gn_zorai_voluteer_m	Защитник Зораи	
-	gn_antikamis_guard	Мастер стражник	
-	gn_arid_matis_guard	Мастер стражник	
-	gn_barkers_guard	Могучий стражник	
-	gn_beachcombers_guard	Мастер стражник	
-	gn_black_circle_guard	Мастер стражник	
-	gn_cholorogoos_guard	Могучий стражник	
-	gn_company_eternal_guard_havenofpurity	Могучий стражник	
-	gn_company_eternal_guard_nexus	Могучий стражник	
-	gn_corsairs_guard	Регулярная стража	
-	gn_darkeningsap_guard	Мастер стражник	
-	gn_duneriders_guard	Мастер стражник	
-	gn_ecowarriors_guard	Мастер стражник	
-	gn_first_deserters_guard	Могучий стражник	
-	gn_fraharhunters_guard	Могучий стражник	
-	gn_fraharhunters_guards	Могучий стражник	
-	gn_frahars_guard	Элита стражи	
-	gn_gooheads_guard	Мастер стражник	
-	gn_green_seed_guard	Регулярная стража	
-	gn_hamazans_guard	Сильный стражник	
-	gn_iconeworshipers_guard	Регулярная стража	
-	gn_kitin_gatherers_guard	Мастер стражник	
-	gn_lawless_guard	Мастер стражник	
-	gn_leviers_guard	Регулярная стража	
-	gn_matisian_border_guards_guard	Могучий стражник	
-	gn_nightturner_guard	Могучий стражник	
-	gn_oasis_diggers_guard	Мастер стражник	
-	gn_pyromancers_guard	Мастер стражник	
-	gn_recoverers_guard	Мастер стражник	
-	gn_renegades_guard	Мастер стражник	
-	gn_restorers_guard	Элита стражи	
-	gn_sacredsap_guard	Сильный стражник	
-	gn_sap_gleaners_guard	Мастер стражник	
-	gn_sap_slaves_guard	Элита стражи	
-	gn_scorchers_guard	Элита стражи	
-	gn_shadowrunners_guard	Сильный стражник	
-	gn_siblings_guard	Сильный стражник	
-	gn_silt_sculptors_guard	Сильный стражник	
-	gn_slash_and_burn_guard	Мастер стражник	
-	gn_slavers_guard	Мастер стражник	
-	gn_smugglers_guard	Могучий стражник	
-	gn_tutor_guard	Могучий стражник	
-	gn_water_breakers_guard	Сильный стражник	
-	gn_woven_bridles_guard	Мастер стражник	
-	gn_zorai_kami_sentinel	Страж Ками	
-	Fighter	Воин	
-	Magician	Маг	
-	Craftsman	Ремесленник	
-	MeleeFighter	Воин ближнего боя	
-	RangeFighter	Воин дальнего боя	
-	AttackCaster	Боевой маг	
-	BufferCaster	Маг поддержки	
-	HealerCaster	Целитель	
-	Harvester	Добытчик	
-	Shopkeeper	Торговец	
-	Faber	Ремесленник	
-	IreFighter	Берсерк	
-	Swashbuckler	Головорез	
-	KamicFist	Кулак Ками	
-	BladeBearer	Меченосец	
-	WindChild	Дитя ветра	
-	Runner	Бегун	
-	Scout	Лазутчик	
-	FireLance	Пылающее копье	
-	ScarletHunter	Алый охотник	
-	GreenHunter	Зеленый охотник	
-	AtysGuardian	Страж Атиса	
-	ShadowHunter	Охотник теней	
-	Witherer	Иссушитель	
-	Fouler	Осквернитель	
-	Disturber	Нарушитель спокойствия	
-	KamicFury	Ярость Ками	
-	SpiritualShield	Щит духа	
-	Faker	Притворщик	
-	WindGuardian	Страж ветра	
-	KamicGuardian	Страж Ками	
-	Unknown	Неизвестный	
-	SecondBreath	Второе дыхание	
-	LifeStealer	Похититель жизни	
-	SecondLife	Вторая жизнь	
-	SapCristal	Кристалл сэпа	
-	SandCaravanner	Караванщик песков	
-	ImperialSupplier	Имперский поставщик	
-	Steward	Управляющий	
-	Hawker	Коробейник	
-	range_warrior	Воин дальнего боя	
-	harvester	Добытчик	
-	attack_magician	Боевой маг	
-	buffer_magician	Маг поддержки	
-	healer_magician	Целитель	
-	faber	Ремесленник	
-	FireMaster	Мастер Огня	
-	LakeMaster	Мастер Озер	
-	gn_gibbay_guard	Элита стражи	
-	gn_masters_of_the_goo_guard	Элита стражи	
-	gn_tryker_tribe_slave	Раб трайкеров	
-	CM	Community Manager	Community Manager
-	EM	Event Manager	Event Manager
-	EG	Event Guide	Event Guide
-	OBSERVER	Observer	Observer
-	Kami_Ally	Герой Ками	
-	Karavan_Ally	Герой Каравана	
-	gn_aegus_kami_priest	Аэгусский проповедник Ками	
-	gn_kaemon_kami_priest	Каэмонский проповедник Ками	
-	gn_sekovix_kami_priest	Сековиксский проповедник Ками	
-	gn_phyxon_kami_priest	Фиксонский проповедник Ками	
-	gn_galemus_kami_priest	Галэмусский проповедник Ками	
-	gn_stalli_karavan_teleporter	Сталлийский телепортатор Каравана	
-	gn_borea_karavan_teleporter	Борейский телепортатор Каравана	
-	gn_nistia_karavan_teleporter	Нистийский телепортатор Каравана	
-	gn_rosilio_karavan_teleporter	Росилиосский телепортатор Каравана	
-	gn_miani_karavan_teleporter	Мианийский телепортатор Каравана	
-	gn_stalli_karavan_guide	Сталлийский проводник Каравана	
-	gn_borea_karavan_guide	Борейский проводник Каравана	
-	gn_nistia_karavan_guide	Нистийский проводник Каравана	
-	gn_rosilio_karavan_guide	Росилиосский проводник Каравана	
-	gn_miani_karavan_guide	Мианийский проводник Каравана	
-	gn_qai_lo_kami_priest	Проповедник Ками из Квай-Ло	
-	gn_sheng_wo_kami_priest	Проповедник Ками из Шенг-Во	
-	gn_men_xing_kami_priest	Проповедник Ками из Мен-Ксинга	
-	gn_koi_zun_kami_priest	Проповедник Ками из Кои-Зуна	
-	gn_yin_piang_kami_priest	Проповедник Ками из Йин-Панга	
-	gn_aubermouth_karavan_teleporter	Обермаутский телепортатор Каравана	
-	gn_waverton_karavan_teleporter	Уэвертонский телепортатор Каравана	
-	gn_hobwelly_karavan_teleporter	Хобвэллийский телепортатор Каравана	
-	gn_dingleton_karavan_teleporter	Динглтонский телепортатор Каравана	
-	gn_barkdell_karavan_teleporter	Баркделлский телепортатор Каравана	
-	gn_aubermouth_karavan_guide	Обермаутский проводник Каравана	
-	gn_waverton_karavan_guide	Уэвертонский проводник Каравана	
-	gn_hobwelly_karavan_guide	Хобвэллийский проводник Каравана	
-	gn_dingleton_karavan_guide	Динглтонский проводник Каравана	
-	gn_barkdell_karavan_guide	Баркделлский проводник Каравана	
-	gn_karavan_agent	Агент Каравана	
-	gn_ancientdryads_kami_ambassador_m1	Посланник Ками у Древних дриад	
-	gn_beachcombers_kami_ambassador_t1	Посланник Ками у Прочесывающих Берег	
-	gn_cockroaches_kami_ambassador_p1	Посланник Ками у Тараканов	
-	gn_company_kami_ambassador_p1	Посланник Ками у Общества Вечного Древа	
-	gn_company_kami_ambassador_z1	Посланник Ками у Общества Вечного Древа	
-	gn_corsairs_kami_ambassador_t1	Посланник Ками у Корсаров	
-	gn_duneriders_kami_ambassador_f1	Посланник Ками у Наездников Дюн	
-	gn_ecowarriors_kami_ambassador_m1	Посланник Ками у Эковоинов	
-	gn_firstdeserters_kami_ambassador_m1	Посланник Ками у Первых Дезертиров	
-	gn_fraharhunters_kami_ambassador_f1	Посланник Ками у Охотников на Фрахаров	
-	gn_hamazans_kami_ambassador_z1	Посланник Ками у Амазонок Мертвого Семени 	
-	gn_kami_welcomer_f1	Глашатай Ками в Дюнах Изгнания	
-	gn_kami_welcomer_f2	Глашатай Ками в Башнях Фрахаров	
-	gn_kami_welcomer_f3	Глашатай Ками в Имперских дюнах	
-	gn_kami_welcomer_f4	Глашатай Ками в Оазисе Офловака	
-	gn_kami_welcomer_f5	Глашатай Ками в Каньоне Беззакония	
-	gn_kami_welcomer_f6	Глашатай Ками в Древесной Шахте	
-	gn_kami_welcomer_f7	Глашатай Ками в Диких дюнах	
-	gn_kami_welcomer_f8	Глашатай Ками в Выжженном коридоре	
-	gn_kami_welcomer_m1	Глашатай Ками в Ускользающем саду	
-	gn_kami_welcomer_m2	Глашатай Ками в Роще Смятения	
-	gn_kami_welcomer_m3	Глашатай Ками в Логове Еретика	
-	gn_kami_welcomer_m4	Глашатай Ками у Потаенного источника	
-	gn_kami_welcomer_m5	Глашатай Ками в Холмах раскола	
-	gn_kami_welcomer_m6	Глашатай Ками в Садах Величия	
-	gn_kami_welcomer_m7	Глашатай Ками в Верховых топях	
-	gn_kami_welcomer_p1	Глашатай Ками в Запретных Глубинах	
-	gn_kami_welcomer_p10	Глашатай Ками у Врат Ветров	
-	gn_kami_welcomer_p2	Глашатай Ками у Врат Неопределенности	
-	gn_kami_welcomer_p3	Глашатай Ками в Нексусе	
-	gn_kami_welcomer_p4	Глашатай Ками в Кровоточащей бездне	
-	gn_kami_welcomer_p5	Глашатай Ками в Эфемерном лесу	
-	gn_kami_welcomer_p6	Глашатай Ками в Землях Непрерывности	
-	gn_kami_welcomer_p7	Глашатай Ками в Погребенном городе	
-	gn_kami_welcomer_p8	Глашатай Ками у Рва Испытаний	
-	gn_kami_welcomer_p9	Глашатай Ками у Подземного источника	
-	gn_kami_welcomer_t1	Глашатай Ками на Пляжах Изобилия	
-	gn_kami_welcomer_t2	Глашатай Ками в Каплях Росы	
-	gn_kami_welcomer_t3	Глашатай Ками на Зачарованном острове	
-	gn_kami_welcomer_t4	Глашатай Ками в Лагунах Лории	
-	gn_kami_welcomer_t5	Глашатай Ками у Озера Свободы	
-	gn_kami_welcomer_t6	Глашатай Ками у Вод Спокойствия	
-	gn_kami_welcomer_t7	Глашатай Ками у Родника	
-	gn_kami_welcomer_t8	Глашатай Ками у Ветров Муз	
-	gn_kami_welcomer_z1	Глашатай Ками в Городах Провидцев	
-	gn_kami_welcomer_z2	Глашатай Ками в Сумеречной роще	
-	gn_kami_welcomer_z3	Глашатай Ками в Прибежище Благочестия	
-	gn_kami_welcomer_z4	Глашатай Ками в Узловине Безумия	
-	gn_kami_welcomer_z5	Глашатай Ками в Роще Дев	
-	gn_kami_welcomer_z6	Глашатай Ками в Великой Пустоте	
-	gn_keepers_kami_ambassador_p1	Посланник Ками у Хранителей	
-	gn_lagoonbrothers_kami_ambassador_t1	Посланник Ками у Братства Лагун 	
-	gn_leviers_kami_ambassador_f1	Посланник Ками у Мытарей	
-	gn_pyromancers_kami_ambassador_p1	Посланник Ками у Пиромантов	
-	gn_recoverers_kami_ambassador_p1	Посланник Ками у Восстановителей	
-	gn_restorers_kami_ambassador_f1	Посланник Ками у Пожарной Стражи	
-	gn_sacredsap_kami_ambassador_m1	Посланник Ками у Священного Сэпа	
-	gn_sapgleaners_kami_ambassador_p1	Посланник Ками у Жнецов Сэпа	
-	gn_shadowrunners_kami_ambassador_z1	Посланник Ками у Бегущих Теней	
-	gn_siblings_kami_ambassador_m1	Посланник Ками у Потомства Сорных Трав	
-	gn_tutors_kami_ambassador_z1	Посланник Ками у Наставников	
-	gn_waterbreakers_kami_ambassador_f1	Посланник Ками у Рассекающих Воду	
-	gn_wovenbridles_kami_ambassador_m1	Посланник Ками у Плетеных Поводьев	
-	gn_zorai_kami_master	Мастер Ками на горе Бигхорн	
-	gn_antikamis_karavan_ambassador_z1	Посланник Каравана у Антиками	
-	gn_aridmatis_karavan_ambassador_m1	Посланник Каравана у Матисов Засушливых Равнин	
-	gn_barkers_karavan_ambassador_f1	Посланник Каравана у Искусники коры	
-	gn_blackcircle_karavan_ambassador_z1	Посланник Каравана у Черного круга	
-	gn_darkeningsap_karavan_ambassador_m1	Посланник Каравана у Затмения Сэпа	
-	gn_gooheads_karavan_ambassador_z1	Посланник Каравана у Рабов Гуу	
-	gn_greenseed_karavan_ambassador_m1	Посланник Каравана у Зеленого Семени	
-	gn_karavan_welcomer_f1	Глашатай Каравана в Дюнах Изгнания	
-	gn_karavan_welcomer_f2	Глашатай Каравана в Башнях Фрахаров	
-	gn_karavan_welcomer_f3	Глашатай Каравана в Имперских дюнах	
-	gn_karavan_welcomer_f4	Глашатай Каравана в Оазисе Офловака	
-	gn_karavan_welcomer_f5	Глашатай Каравана в Каньоне Беззакония	
-	gn_karavan_welcomer_f6	Глашатай Каравана в Древесной Шахте	
-	gn_karavan_welcomer_f7	Глашатай Каравана в Диких дюнах	
-	gn_karavan_welcomer_f8	Глашатай Каравана в Выжженном коридоре	
-	gn_karavan_welcomer_m1	Глашатай Каравана в Ускользающем саду	
-	gn_karavan_welcomer_m2	Глашатай Каравана в Роще Заблуждений	
-	gn_karavan_welcomer_m3	Глашатай Каравана в Логове Еретика	
-	gn_karavan_welcomer_m4	Глашатай Каравана у Потаенного источника	
-	gn_karavan_welcomer_m5	Глашатай Каравана в Холмах раскола	
-	gn_karavan_welcomer_m6	Глашатай Каравана в Садах Величия	
-	gn_karavan_welcomer_m7	Глашатай Каравана в Верховых топях	
-	gn_karavan_welcomer_p1	Глашатай Каравана в Нексусе	
-	gn_karavan_welcomer_t1	Глашатай Каравана на Пляжах Изобилия	
-	gn_karavan_welcomer_t2	Глашатай Каравана в Каплях Росы	
-	gn_karavan_welcomer_t3	Глашатай Каравана на Зачарованном острове	
-	gn_karavan_welcomer_t4	Глашатай Каравана в Лагунах Лории	
-	gn_karavan_welcomer_t5	Глашатай Каравана у Озера Свободы	
-	gn_karavan_welcomer_t6	Глашатай Каравана у Вод Спокойствия	
-	gn_karavan_welcomer_t7	Глашатай Каравана у Родника	
-	gn_karavan_welcomer_t8	Глашатай Каравана у Ветров Муз	
-	gn_karavan_welcomer_z1	Глашатай Каравана в Городах Провидцев	
-	gn_karavan_welcomer_z2	Глашатай Каравана в Сумеречной роще	
-	gn_karavan_welcomer_z3	Глашатай Каравана в Прибежище Благочестия	
-	gn_karavan_welcomer_z4	Глашатай Каравана в Узловине Безумия	
-	gn_karavan_welcomer_z5	Глашатай Каравана в Роще Дев	
-	gn_karavan_welcomer_z6	Глашатай Каравана в Великой Пустоте	
-	gn_kuilde_karavan_ambassador_p1	Посланник Каравана у Куилд	
-	gn_lawless_karavan_ambassador_f1	Посланник Каравана у Беззаконников	
-	gn_masters_karavan_ambassador_z1	Посланник Каравана у Повелителей Гуу	
-	gn_matisianborder_karavan_ambassador_m1	Посланник Каравана у Пограничной стражи матисов	
-	gn_oasisdiggers_karavan_ambassador_m1	Посланник Каравана у Копателей Оазиса	
-	gn_renegades_karavan_ambassador_f1	Посланник Каравана у Изменников	
-	gn_sapslaves_karavan_ambassador_m1	Посланник Каравана у Рабов Сэпа	
-	gn_scorchers_karavan_ambassador_f1	Посланник Каравана у Поджигателей	
-	gn_siltsculptors_karavan_ambassador_t1	Посланник Каравана у Скульпторов Ила	
-	gn_slashandburn_karavan_ambassador_m1	Посланник Каравана у Огнем и Мечом	
-	gn_slavers_karavan_ambassador_t1	Посланник Каравана у Работорговцев	
-	gn_smugglers_karavan_ambassador_t1	Посланник Каравана у Контрабандистов	
-	gn_fairhaven_karavan_officer	Офицер Каравана в Фэрхевена	
-	gn_iconworshipers_kami_ambassador_z1	Посланник Ками у Служителей Образа	
-	gn_yrkanis_kami_master	Мастер Ками в Ирканисе	
-	gn_yrkanis_karavan_officer	Офицер Каравана в Ирканисе	
-	gn_r_10_17_kami_gentil	Благородный Ками	
-	gn_cowardly_ragus	Трусливый Рагус	
-	gn_pyr_kami_master	Мастер Ками в Пайре	
-	gn_Black_Circle_Magician	Маг Черного круга	
-	gn_Kami_Adept	Адепт Ками	
-	gn_Kami_Envoy	Посланник Ками	
-	gn_Kami_Preacher	Проповедник Ками	
-	gn_Kami_Seeker	Искатель Ками	
-	gn_Kami_Sentinel	Страж Ками	
-	gn_Karavan_Guardian	Страж Каравана	
-	gn_Karavan_Teleporter	Телепортатор Каравана	
-	gn_Trophies_Trader	Торговец трофеями	
-	gn_akiolulk	Мекаон Лицеус	
-	gn_ancient_dryads_guard	Стража	
-	gn_chichai	chichai	
-	gn_cockroaches_guards	Стража	
-	gn_e_01_fy_passeur_1	e_01_fy_passeur_1	
-	gn_e_01_ma_gatherer_1	e_01_ma_gatherer_1	
-	gn_e_01_ma_guard_1	Стража	
-	gn_e_01_ma_guard_2	Стража	
-	gn_e_01_ma_guard_3	Стража	
-	gn_e_01_ma_guard_4	Стража	
-	gn_e_01_ma_passeur_1	e_01_ma_passeur_1	
-	gn_e_01_nx_passeur_1	e_01_nx_passeur_1	
-	gn_e_01_tr_gatherer_1	e_01_tr_gatherer_1	
-	gn_e_01_tr_guard_1	Стража	
-	gn_e_01_tr_guard_2	Стража	
-	gn_e_01_tr_guard_3	Стража	
-	gn_e_01_tr_guard_4	Стража	
-	gn_e_01_zo_guard_1	Стража	
-	gn_e_01_zo_guard_2	Стража	
-	gn_e_01_zo_guard_3	Стража	
-	gn_e_01_zo_guard_4	Стража	
-	gn_firebrand_guard	Стража	
-	gn_keepers_guard	Стража	
-	gn_lady_1	дама_1	
-	gn_lagoon_brothers_guard	Стража	
-	gn_leviers_warrior	мытари_воин	
-	gn_outpost_pr_29_fyros_steward_p1	Дэбус Мекопс	
-	gn_outpost_pr_29_tmg_steward_p1	Кин Пелорус	
-	gn_outpost_pr_29_tryker_steward_p1	МакДарси Хэтти	
-	gn_roottappers_guard	Стража	
-	gn_tribe_lagoon_brothers_guard	Стража	
-	gn_firebrands_karavan_agent	Агент Каравана у Заклейменных Пламенем	
-	gn_kitingatherers_karavan_agent	Агент Каравана у Охотников на китинов	
-	gn_nightturner_karavan_agent	Агент Каравана у Повернувших Ночь	
-	gn_chlorogoos_karavan_agent	Агент Каравана у Хлорогуу	
-	gn_roottappers_karavan_agent	Агент Каравана у Осушителей Корней	
-	gn_forbidden_depths_karavan_agent	Агент Каравана в Запретных Глубинах	
-	gn_the_abyss_of_ichor_karavan_agent	Агент Каравана у Кровоточащей бездны	
-	gn_the_elusive_forest_karavan_agent	Агент Каравана в Эфемерном лесу	
-	gn_the_land_of_continuty_karavan_agent	Агент Каравана в Землях непрерывности	
-	gn_the_windy_gate_karavan_agent	Агент Каравана у Врат Ветров	
-	gn_gate_of_obscurity_karavan_agent	Агент Каравана у Врат неопределенности	
-	gn_the_sunken_city_karavan_agent	Агент Каравана в Погребенном городе	
